USER_ID,VIDEOGAME_ID,PURCHASE_DATE,PLAYTIME
23210,72900,2019-01-02,3006
24325,50300,2020-02-22,2990
22347,50970,2013-12-13,3006
23989,351700,2016-11-08,2989
28829,383620,2016-09-22,2986
22887,366810,2014-09-09,2984
25869,363970,2012-10-16,2997
26321,49800,2012-08-10,3000
25664,246070,2022-07-19,2973
24885,46480,2013-05-16,2983
24843,24720,2022-02-01,3000
23077,24640,2013-07-17,2990
27707,324390,2015-11-24,3021
28361,115120,2019-05-31,2999
25800,377470,2016-06-21,2993
26161,400240,2013-04-06,2995
24220,40340,2015-03-01,2989
25084,63710,2014-12-16,2985
23490,397580,2023-10-12,2974
22782,318440,2012-09-13,2997
22848,47110,2013-05-02,2988
23492,402850,2012-04-04,2995
25008,345330,2015-09-02,3016
25139,306620,2017-09-08,3010
22224,270750,2022-03-24,3001
23874,297330,2023-07-07,2994
24770,371550,2024-01-11,2996
25433,238750,2023-03-06,2984
27242,327030,2015-10-25,2992
27068,347330,2018-03-15,3028
27892,340700,2014-10-29,2995
24156,355170,2021-12-22,3019
22601,404270,2017-01-17,3022
25038,365680,2013-02-22,2989
24980,330670,2016-05-11,2999
22475,92700,2018-02-24,3000
27101,42000,2021-05-16,3012
23279,275330,2012-08-03,2985
25740,400130,2017-07-05,3007
25573,7730,2012-04-11,2999
23775,201010,2024-06-06,3005
20679,396010,2019-05-10,2990
22557,292140,2021-07-18,3008
29239,367060,2021-11-27,2993
24113,225260,2014-07-11,3011
21126,11330,2024-04-29,3029
20841,386200,2020-09-29,2986
25281,348540,2021-04-07,3001
24069,308180,2018-01-25,2997
25401,401210,2020-03-02,2991
28630,347520,2020-02-19,2994
25622,254920,2015-09-28,2986
23560,201870,2015-12-20,2997
24686,308180,2015-08-25,3000
23525,288270,2015-11-17,3000
23412,259190,2021-11-08,3000
21671,388600,2018-11-13,2992
25454,298520,2018-02-22,3000
25253,15240,2015-01-17,2986
26768,353600,2015-10-13,3009
26850,356000,2015-03-22,2988
24659,227380,2021-12-29,2998
21331,58550,2014-01-22,2990
25661,284200,2013-12-12,3006
22263,292140,2016-11-28,3006
26685,207650,2022-11-12,2998
22609,232890,2012-08-14,2984
25431,281280,2012-06-17,3008
23594,355760,2018-05-11,3018
25401,388440,2019-05-22,3000
23335,394540,2013-09-27,3020
27054,357490,2012-05-03,2995
23689,333330,2018-12-14,2983
24214,288630,2021-08-05,3006
24843,356170,2021-04-25,3002
28695,316010,2014-12-09,2988
25213,311240,2018-03-13,2998
24183,347930,2023-04-13,2991
21218,397690,2019-09-23,2988
24744,24640,2012-04-23,3004
25289,246840,2022-06-14,2990
21887,348790,2013-10-08,2993
24602,334030,2020-03-28,2997
25518,384190,2012-12-02,3002
27116,24460,2018-05-11,2999
25599,20200,2014-05-10,3007
27747,207320,2016-08-17,2995
24538,298850,2023-10-29,3002
26000,12450,2016-08-19,2994
27750,335660,2018-07-25,2989
25300,17460,2022-08-05,3002
22166,342310,2013-12-30,3003
22934,305840,2015-05-26,3003
26059,404890,2017-02-20,3013
23281,252730,2023-11-04,3013
24648,273800,2012-06-23,2991
24997,342200,2014-03-30,3006
26630,265870,2015-11-29,3006
25394,343150,2014-05-15,3008
28134,343690,2012-01-11,3008
26178,315430,2023-06-07,3007
28235,252070,2016-10-22,2984
21981,404070,2013-02-20,3010
22597,4470,2020-12-21,2998
26141,397940,2016-04-04,2996
22614,73010,2019-05-24,2994
25257,27400,2017-10-06,3019
23787,377060,2023-11-10,2995
26423,345460,2016-09-22,3000
26816,395850,2015-09-18,3028
26568,270610,2020-04-03,3000
24709,348440,2014-02-13,2999
28485,380600,2024-05-11,2999
24641,209120,2020-12-15,3017
26969,342510,2020-02-13,2995
24102,26800,2012-09-29,3007
23426,324190,2021-07-23,3014
26652,275490,2018-02-21,3006
27916,243220,2018-04-18,3004
24736,359900,2018-11-20,3004
26085,234940,2019-03-07,3011
24210,4290,2012-02-11,3008
23026,214490,2019-05-28,2999
22886,328460,2015-12-22,3019
28299,360970,2019-08-08,2997
26117,3830,2015-02-23,2990
25058,383800,2019-01-12,2986
20974,378370,2013-03-06,2977
25416,17460,2022-06-17,3002
25253,264380,2021-12-25,2999
23806,324710,2023-09-06,3011
25684,34500,2013-11-08,3001
23845,313140,2016-01-31,2983
26409,371710,2016-09-18,3008
26373,252430,2020-03-01,2995
24357,369560,2016-06-16,3003
26836,32730,2016-10-09,2983
22993,91810,2012-07-24,3001
25285,401550,2023-03-10,2991
21589,377160,2020-06-17,3011
24369,104000,2023-01-23,2987
22239,346800,2018-01-27,3010
22657,330670,2022-05-28,2998
22958,202130,2022-02-17,2988
22030,283600,2015-12-30,2999
25237,333510,2022-04-15,2996
26848,345030,2023-05-24,3011
25587,32110,2017-02-28,3012
25993,334690,2017-01-05,2991
21135,290990,2020-01-01,3012
23067,38740,2020-09-19,3016
24507,335820,2016-12-19,2983
24534,376130,2013-08-12,3011
27181,252090,2015-12-18,2999
25671,273840,2019-09-16,3001
21974,310070,2020-06-22,3012
29851,283880,2022-01-08,3004
27788,368080,2012-08-03,2991
23087,339580,2018-07-15,3011
24234,2390,2015-05-09,2972
24765,344860,2022-02-05,3000
25581,242640,2017-09-16,2976
25110,410130,2019-08-26,3008
27309,57900,2013-01-07,2994
24835,265770,2014-05-10,2993
26292,329460,2014-01-14,2998
27611,305660,2012-12-07,3009
23529,273590,2012-09-06,3005
26847,251910,2012-02-05,2979
26018,350970,2023-06-04,3011
22820,386620,2014-05-14,2988
26512,11240,2018-11-17,2990
23305,364750,2021-03-03,3010
27736,344760,2018-06-30,3006
26486,379290,2015-11-08,2992
26087,388840,2019-02-04,3008
27187,401360,2020-03-09,3001
22661,356580,2021-08-24,3010
27107,397100,2014-02-03,3002
28060,63940,2015-02-03,3002
24893,368950,2015-11-09,2997
23576,386200,2015-08-10,3001
26096,1690,2021-04-20,3013
26360,234900,2020-09-15,2990
24504,390200,2016-12-27,3017
22506,364360,2023-12-13,2985
26814,386520,2017-10-11,2993
26133,294460,2018-03-16,2988
23815,355240,2016-04-21,2987
24044,200210,2015-12-01,3020
24718,394550,2017-06-11,3007
27022,348790,2012-05-07,2999
24318,270880,2017-03-29,2999
22184,104900,2016-01-23,2989
23685,326520,2023-10-07,2999
26136,348180,2022-06-19,3006
23641,378110,2012-01-13,3006
25432,397020,2018-07-22,3011
26426,361690,2021-09-29,3001
25840,37370,2014-03-30,3001
26178,392580,2016-06-27,2998
22948,360380,2022-01-31,2981
26295,397180,2024-03-28,3001
23488,217690,2020-01-28,2990
25504,246090,2019-11-22,3019
25038,356070,2019-12-23,2992
27486,394540,2018-12-20,3000
26446,39000,2021-07-22,2996
25456,20710,2017-08-29,3004
28778,405720,2019-04-08,2995
23151,334070,2021-04-11,3021
24594,347520,2013-07-17,2985
22444,386640,2019-01-18,3010
25793,395480,2018-08-04,2987
24433,289890,2019-12-22,2991
26058,323780,2016-07-25,3008
28527,402910,2019-08-18,3002
28319,347430,2014-01-07,2994
26480,243450,2022-04-12,2991
23649,341020,2020-05-27,2990
25885,365620,2020-04-11,3009
22905,22370,2012-02-29,2988
23963,22120,2020-04-11,2986
25679,332730,2012-10-04,3006
25616,367670,2023-06-09,3001
29618,319740,2018-12-06,2991
26790,276300,2019-07-18,3005
27499,267670,2022-12-04,2991
21974,384700,2017-06-02,2986
25253,404420,2017-04-29,3003
23304,23400,2020-09-23,3008
24112,304030,2016-10-06,2998
21986,300280,2021-10-20,2985
21929,210770,2012-09-07,3014
23599,41740,2022-05-24,2993
25037,220240,2018-06-28,2985
26655,364390,2013-10-30,2981
27981,248170,2014-09-11,3002
23511,267940,2019-09-06,2998
25036,344800,2018-02-15,2986
22781,321960,2021-09-08,2993
27253,400030,2014-09-18,2995
24474,404960,2022-04-02,3013
24073,291070,2022-05-12,2986
21668,407150,2020-08-01,2992
26169,341010,2024-05-20,2983
28653,63110,2019-11-04,2984
22983,385760,2021-11-29,3009
25691,365590,2016-06-05,3000
24740,333640,2016-08-01,3001
23141,11340,2013-11-23,2988
22706,312990,2015-10-11,2993
26331,245300,2021-10-22,3010
22063,285310,2013-12-23,2990
24702,399260,2021-05-20,3000
25033,32660,2012-07-10,2997
24573,396030,2022-05-02,2986
23855,15800,2023-02-02,2992
25554,356530,2014-01-18,3028
26223,265300,2015-09-27,3013
23261,28000,2022-12-29,2994
24299,306000,2023-09-02,2992
27257,343810,2020-09-07,3001
22582,223220,2023-12-13,3004
24334,265750,2018-08-31,2995
27084,327090,2015-04-09,3003
23355,288840,2020-02-12,2984
28492,286880,2022-02-27,2988
25877,340840,2012-05-11,3007
24491,298830,2023-08-21,2987
25524,384750,2022-11-16,3001
25895,385230,2021-10-31,3000
28236,340410,2012-09-27,2998
25883,392890,2012-04-09,3005
24576,397340,2019-04-01,3001
22365,243970,2016-11-03,3027
25645,265990,2013-09-14,2987
23376,300620,2019-06-04,2997
25361,313010,2015-02-24,3008
26554,306930,2023-10-06,3001
24738,380790,2013-12-17,2991
23898,7220,2020-03-20,3010
21567,335830,2013-09-18,2995
26444,298830,2020-04-27,2998
25641,299180,2017-08-13,3001
27090,369420,2013-04-10,2984
19446,337350,2013-01-15,3004
23568,220460,2012-11-24,3012
23999,360010,2014-09-02,2992
25363,283290,2012-12-28,2999
25310,209650,2018-09-21,3005
24670,203990,2015-02-22,2989
28170,321190,2018-04-04,3001
24593,314830,2014-03-16,3002
23193,302240,2012-12-15,3002
24319,369440,2023-12-04,3026
21503,391390,2012-05-16,3001
25355,318950,2023-10-27,2997
26913,38090,2019-03-11,3008
21302,387240,2020-08-13,2983
21505,3800,2013-08-06,2995
22569,331920,2022-12-02,3014
26583,377450,2017-03-29,2985
27176,110800,2022-01-16,3012
25506,34800,2016-01-14,3000
26149,312970,2023-11-07,2990
25132,65930,2022-03-19,2991
25397,323670,2020-11-22,2998
23092,397580,2015-11-18,2984
24420,104100,2014-07-30,2996
26385,224760,2024-05-03,3008
22635,384590,2012-09-14,3016
28668,39110,2020-03-04,3005
24116,399890,2012-08-28,2981
27709,11450,2013-09-03,3004
22010,307880,2019-03-08,2998
26198,345460,2023-04-22,2998
28114,39190,2021-10-12,2998
22981,2310,2020-06-14,3012
24576,236150,2018-02-27,3007
26474,22230,2022-08-13,3000
23704,346240,2015-12-10,3008
24798,214830,2016-07-25,2993
25053,300360,2015-09-07,3013
27712,367000,2019-10-15,3011
25281,334840,2020-06-15,2989
25784,289340,2019-08-13,3007
26813,33760,2015-09-10,2994
27136,407000,2017-02-05,3000
23357,37010,2021-11-02,2994
28408,319450,2020-09-09,2994
22059,254590,2020-06-20,3004
23746,399420,2021-06-09,3017
23032,329640,2015-07-24,2999
25861,289690,2018-01-27,3005
26862,285520,2012-08-19,2996
24618,358090,2022-02-15,3003
23428,46450,2015-07-31,2990
27745,398100,2020-12-13,3012
26526,395270,2013-05-06,3009
24046,399230,2016-05-09,2996
20791,27940,2016-06-10,2994
23371,380920,2020-12-06,3000
24878,55040,2020-04-05,2993
26305,308540,2024-04-25,2985
26383,305800,2018-11-15,2998
25409,291030,2020-07-29,3006
24743,365080,2014-12-31,2984
25614,311770,2023-08-09,2992
22822,251450,2019-11-20,2995
22867,202750,2020-07-28,3003
23421,252450,2019-12-30,2981
27030,278100,2018-10-15,3003
21439,314290,2012-08-30,3009
23172,407840,2020-11-10,2995
24565,343000,2013-03-25,3003
26372,292500,2019-10-19,2996
23036,233150,2021-06-10,2997
21560,348160,2016-01-23,2989
22924,375680,2016-07-15,2982
26743,365360,2013-12-09,3001
23051,39140,2018-02-07,2984
27398,289400,2018-06-05,3015
27744,342180,2021-07-07,3012
25287,284910,2016-11-23,3017
23493,368140,2019-09-16,2992
25339,295910,2018-11-28,3007
25896,301520,2022-07-20,3017
26101,244450,2017-05-08,2987
26044,48190,2014-03-10,2993
26199,404030,2017-05-30,2998
25840,11280,2023-05-30,2998
23486,345920,2024-06-15,3003
25831,288060,2024-03-10,2994
26743,342310,2014-12-23,3005
23821,325520,2018-10-20,3004
22283,29120,2019-10-23,2999
29038,394950,2015-11-18,2983
23902,280320,2016-06-04,3017
26683,288100,2023-05-28,3008
28174,258880,2015-03-08,2985
28045,402940,2019-07-27,3002
23395,316700,2016-12-06,2997
24999,335190,2020-08-25,2985
25932,410340,2017-12-16,3005
26500,256390,2020-06-03,3013
30039,299170,2023-01-12,2971
22162,11450,2012-06-21,3015
26106,404050,2015-06-20,2992
28937,384950,2020-11-19,2998
28243,6510,2017-02-20,3019
27740,390660,2019-07-09,3020
22899,321400,2016-02-06,2998
24919,285130,2021-12-23,3013
26016,334210,2012-03-15,3009
22540,324420,2016-09-17,2986
25237,265300,2014-08-14,3005
21875,381880,2015-06-22,3008
21199,311120,2016-11-08,2981
22058,370800,2018-05-19,2993
24015,279480,2020-05-31,3003
29432,345820,2016-01-20,3014
25019,350200,2021-09-13,3002
25860,327380,2021-09-24,3018
24604,363610,2022-12-24,2996
28811,375330,2019-12-16,3003
21849,368160,2020-05-30,3001
25018,386870,2018-10-12,3015
26522,331190,2018-04-29,2988
28978,10260,2015-02-11,3005
21431,366000,2024-02-17,2998
26631,390330,2023-03-25,2995
30450,385940,2015-05-22,2995
27876,333420,2012-09-07,3005
26068,386900,2018-10-26,2995
26123,347270,2024-02-08,3011
22176,44350,2023-06-03,2995
24309,314250,2016-08-30,3002
27446,273830,2018-07-08,3007
26856,283410,2023-07-14,3010
23210,252290,2014-03-12,3007
26743,385360,2019-04-06,3007
22994,227900,2017-08-11,2983
28290,343150,2021-03-15,3003
23514,332760,2024-03-18,3020
27161,351140,2021-02-15,2993
24391,95400,2023-01-09,2991
23267,343280,2016-05-19,2997
24659,337700,2024-05-22,3028
27785,312560,2018-05-25,2972
26816,375000,2012-11-02,3011
23902,355250,2017-06-06,2991
26948,239140,2013-09-26,2992
25027,358250,2014-06-13,3013
23836,249330,2018-11-06,3003
18129,2800,2016-09-12,3003
25753,366970,2016-10-27,3019
20296,225640,2017-02-07,3011
23638,361370,2021-11-23,2998
24959,284890,2020-06-11,2994
27631,324570,2015-05-17,2997
23272,39200,2020-07-28,3005
23790,250500,2023-04-13,3010
27755,16030,2021-06-16,3006
24987,390970,2015-10-19,2990
20477,242640,2012-01-03,3006
27557,342870,2016-08-14,2994
25389,32340,2012-01-04,3005
26306,366690,2016-10-16,3003
24878,2390,2013-05-15,2998
25759,302210,2020-04-29,2993
23358,280220,2012-08-08,2994
25956,100980,2017-04-18,2982
23046,381780,2023-03-20,3017
22594,32640,2018-06-30,3010
25342,236150,2013-02-09,2996
23528,224960,2018-07-01,2980
26282,365500,2018-12-12,2999
26933,214830,2022-05-09,2994
23355,204300,2013-01-07,3001
25736,6880,2014-12-14,3000
24969,16000,2018-07-01,2993
25620,384950,2018-07-14,3001
22779,236370,2013-12-12,3001
28133,300260,2016-07-03,2990
23005,371660,2013-10-26,2998
25445,249190,2012-07-29,3008
26755,226100,2021-03-24,3001
22642,366240,2017-09-07,2994
28677,341500,2017-06-20,2990
23493,337360,2016-08-19,2993
26969,331470,2018-11-26,2994
25020,351730,2019-12-13,2990
25039,315340,2015-10-05,3004
23458,368220,2012-12-27,3006
27273,399790,2016-04-08,3016
26917,220700,2019-08-03,2980
24904,284100,2015-09-09,3023
23133,356770,2015-05-03,2988
27599,2300,2021-08-08,3012
24816,404070,2016-06-04,3015
25059,7530,2013-05-01,3016
27345,312750,2022-07-23,2999
22482,299020,2016-04-12,2996
22878,398250,2020-07-22,2999
27448,73060,2020-03-30,2996
26212,376490,2013-08-06,3009
23078,312990,2023-08-19,3005
26180,321410,2022-04-10,2988
28386,211780,2017-05-16,3001
26294,61100,2021-11-11,3012
24614,116100,2017-07-23,2994
23912,365140,2017-09-08,3009
27184,322580,2020-08-04,3007
29148,375870,2013-12-01,3000
24155,331570,2013-05-11,3005
28182,353630,2018-05-13,2986
23466,323580,2019-05-26,3005
24395,218060,2020-12-22,2990
27734,2640,2012-07-10,2985
28279,392600,2023-05-09,2999
23292,236930,2014-12-05,2995
24615,330590,2016-04-19,3004
24146,400410,2023-05-20,3005
22374,369100,2018-11-09,3007
24394,21780,2019-11-02,3002
26454,62100,2018-04-15,2984
25261,370620,2014-12-22,3020
22172,403090,2019-02-18,3006
22641,239430,2013-04-13,3000
24428,378350,2021-03-27,2975
26460,116100,2017-04-09,2992
25461,389260,2023-08-19,2999
22416,292140,2012-07-21,3000
23101,333430,2016-03-30,3004
24274,261900,2012-07-10,3007
23839,251290,2024-02-16,3000
21275,338050,2024-04-28,2995
20684,307570,2021-08-04,2999
24911,331600,2019-03-16,3012
25670,35800,2012-08-18,3006
24324,8140,2021-08-29,3001
22842,389460,2020-03-20,2983
23889,327090,2016-12-30,3003
25065,367580,2022-11-22,3000
23991,207140,2022-10-14,3000
23396,373670,2013-09-15,3018
24642,256290,2017-05-23,2991
24972,388320,2021-12-04,3001
29042,280500,2016-09-03,2992
25560,371520,2020-11-08,2988
23142,247080,2023-09-20,3001
26745,400220,2016-01-01,2996
25590,215930,2017-11-07,2998
23368,253960,2017-09-06,2995
23630,385250,2018-12-01,2992
23942,295490,2019-12-12,3006
26399,364200,2016-11-08,2999
23916,312990,2014-05-30,3013
23250,348440,2013-10-08,3017
25132,331400,2018-08-06,3016
26535,220160,2017-05-30,3003
23641,387290,2019-09-09,2998
22305,80340,2018-06-25,3003
24555,394870,2019-10-07,2981
25919,235660,2017-05-09,2999
26925,354230,2014-12-21,3009
22956,215080,2022-01-24,3015
23926,397940,2023-12-11,2975
23239,229970,2022-06-20,2978
23375,42120,2012-03-24,2988
27543,324610,2014-12-29,2989
24999,225000,2023-12-24,3007
24678,355230,2019-07-03,2998
27101,375130,2019-07-06,2993
22833,362030,2015-04-08,2996
27260,377060,2022-02-27,2987
23928,342910,2017-12-30,2997
23215,364100,2020-01-24,3022
26253,208670,2019-03-04,2997
26949,401190,2013-12-02,2985
26757,351150,2012-10-08,3008
26510,287220,2023-11-27,3004
27277,261530,2020-09-05,2998
23793,382140,2014-05-02,2995
25580,312990,2020-09-14,2988
20053,355690,2014-03-22,3011
22406,325930,2016-05-03,2991
25586,344340,2015-01-13,2981
27803,228960,2022-01-19,2995
24018,15300,2016-07-28,3008
26689,326340,2022-02-11,3012
22294,391510,2015-09-16,3001
26659,226620,2015-10-04,2993
26851,237550,2012-03-18,2994
29442,351030,2014-04-05,2994
21155,283410,2016-05-19,3006
28269,230410,2015-01-18,2970
26276,360380,2015-12-27,3009
22334,404150,2022-04-02,3002
26439,331120,2019-03-06,2993
26830,273570,2018-07-14,2984
25551,235380,2020-09-14,3006
24994,21640,2014-06-11,2984
23877,27600,2014-08-29,3009
26193,405310,2024-02-21,3001
22579,312990,2012-05-01,3000
27374,397840,2020-12-05,3009
22224,351170,2017-06-06,3006
24964,235520,2018-08-02,3003
25715,327370,2013-02-16,2994
24732,42960,2018-02-27,2982
22946,329770,2020-09-11,2987
25615,350740,2023-08-14,3001
28447,358960,2020-06-30,3009
22330,329980,2020-12-11,3009
24084,49900,2012-07-07,3017
26311,328430,2023-08-19,2983
25612,37800,2020-10-17,2998
23956,286440,2023-04-02,2994
29513,312530,2014-11-20,3010
21354,299780,2021-05-09,2992
26171,390030,2022-08-28,2987
24599,219680,2014-08-07,2994
25671,392450,2017-09-02,3008
25850,249330,2023-05-15,2993
26309,36300,2022-12-21,2991
24531,104100,2012-05-14,3010
22469,212110,2018-04-22,3002
20930,383150,2018-02-20,3007
27348,376110,2017-09-10,3005
23465,3920,2012-08-21,3002
26767,224940,2022-04-07,3010
24563,92600,2013-09-13,2998
24966,280560,2017-03-21,2989
23344,275310,2023-08-16,2999
22996,407060,2018-02-10,3000
25869,293980,2024-05-07,3004
25192,266490,2016-09-03,2998
26461,246070,2022-04-21,2997
26040,301980,2022-01-30,2998
24830,273800,2014-02-28,3007
24697,381890,2015-03-11,3005
23670,204530,2018-11-09,3010
21983,229890,2021-09-19,3003
26226,295550,2013-06-07,2979
24246,409580,2016-12-06,3003
22923,403980,2022-10-18,3004
24707,384570,2021-10-30,3001
25840,15120,2016-08-29,2978
22752,266390,2019-04-15,2999
25958,248570,2021-03-23,3001
25171,290730,2024-04-17,3002
26944,99120,2017-07-30,2991
24635,299110,2021-09-19,2997
24308,366060,2014-04-02,3016
26855,385070,2022-08-22,2995
25487,368600,2018-08-05,3001
23193,361630,2015-11-05,3002
26836,382070,2012-04-05,2993
22070,351290,2016-07-11,2994
26887,312210,2015-02-16,2996
27514,335320,2023-08-24,3012
23461,337150,2018-01-07,2992
24698,13240,2022-02-05,2987
26000,338050,2017-08-02,2992
28893,287450,2014-11-30,3002
24959,348540,2020-12-26,2996
25387,373420,2023-05-02,2994
25380,360380,2023-09-05,3011
24165,39690,2012-07-07,3005
25270,357600,2017-06-04,3009
25100,346940,2016-01-29,2997
24575,405000,2020-01-15,2999
25166,4560,2017-11-06,2987
24051,204180,2017-12-22,2997
22036,386970,2023-11-08,2992
26781,342560,2020-10-13,2978
21234,240970,2022-02-03,3016
24654,360010,2018-02-08,3005
22142,366510,2014-10-10,3003
27786,397320,2021-07-01,2973
25873,268910,2013-09-27,3025
27607,366290,2018-03-31,2991
26465,382070,2022-02-14,2990
23818,301380,2015-11-18,3005
25686,4580,2012-08-05,3005
27012,211440,2022-01-12,3001
25220,211740,2015-10-09,3010
26704,283920,2021-10-10,2999
22799,370460,2019-10-03,3007
24727,344770,2019-01-24,3009
25783,282900,2021-10-19,3015
25312,205070,2013-09-05,3014
26675,115320,2020-08-07,2999
26380,270190,2017-01-03,2987
25732,226820,2017-02-22,3001
27768,294670,2013-10-12,2989
25590,337340,2022-08-11,2990
27247,288270,2022-04-30,3007
25523,6200,2023-09-25,2992
23719,392040,2012-01-11,3000
22799,258910,2023-07-03,3001
25684,357840,2014-01-20,3000
26396,285900,2018-03-07,2996
23080,371210,2018-01-11,2987
27533,325470,2020-10-09,3001
24286,3270,2023-07-25,3000
24531,332620,2023-09-27,3009
23440,400,2012-08-23,3009
24517,400020,2024-03-05,2993
22602,325880,2012-11-30,3010
20916,381320,2017-11-08,3009
27332,280540,2019-11-24,2992
24198,208400,2018-06-17,3003
29147,95900,2015-08-06,2980
26628,343180,2013-12-22,2992
22175,248190,2017-07-02,2989
22615,363200,2016-01-13,3018
24171,286440,2017-02-20,3000
24539,325150,2024-05-03,2990
29666,234630,2013-01-17,2998
21691,264160,2022-01-24,3006
27087,311690,2022-11-07,2999
25416,225600,2012-03-21,3005
21612,252750,2012-02-04,2977
24669,6830,2012-02-06,3001
26860,358360,2013-09-20,2997
22512,9060,2024-05-04,2997
26850,345700,2019-02-17,3001
21681,358070,2020-09-23,2984
27584,203140,2018-01-08,2998
25391,301690,2021-02-24,2982
19504,273570,2019-09-18,3006
26818,45450,2014-04-05,3010
23901,71240,2018-10-25,3013
22349,46450,2015-10-08,2993
25334,351150,2019-12-04,3000
23243,379960,2023-04-04,2995
25726,325160,2022-05-08,2995
25579,371220,2016-10-07,3002
26856,354620,2015-03-01,3008
25511,345220,2013-02-27,3007
23091,338800,2019-09-26,2999
25214,275810,2018-01-24,2999
24061,234270,2019-02-27,3006
27360,242640,2012-11-07,3004
24112,389970,2013-12-19,2989
28848,32660,2013-05-12,2992
22568,359320,2020-11-12,3009
26286,312920,2014-11-28,3002
22456,246980,2014-01-17,2998
22524,399000,2016-12-25,3005
28823,35450,2022-09-27,3014
26259,392930,2018-09-17,2980
22615,307880,2012-06-10,2991
22779,630,2021-11-11,2997
25927,340450,2021-04-06,3001
24666,240970,2020-09-09,2993
23387,384230,2016-06-23,2990
23209,280930,2021-09-25,2989
25700,348980,2023-08-24,2998
23993,46710,2014-10-11,3000
24451,397690,2022-09-29,2998
22849,4880,2023-06-12,3007
24232,388440,2022-06-07,2995
22527,398030,2012-01-22,2988
21777,277390,2024-03-27,2985
22632,325160,2016-11-27,2994
24420,329320,2018-02-15,2995
19987,312020,2012-10-02,2996
24147,313330,2020-04-07,3005
22276,306550,2023-09-22,3006
24800,248820,2019-03-07,2986
25841,381780,2022-05-06,2981
23989,407630,2023-07-04,2980
22742,347510,2020-03-24,2995
22419,336040,2015-01-06,2995
26228,369530,2012-01-31,3005
23887,370970,2022-11-04,3011
24718,379210,2022-07-31,2998
28063,366570,2024-04-10,3009
28983,24200,2013-11-19,3006
30197,36320,2012-12-21,2983
26145,344800,2016-02-29,2991
28497,36300,2016-07-20,3012
27806,314000,2017-10-09,3002
25861,49800,2013-09-11,2993
23260,65730,2021-10-07,3006
26710,342510,2020-12-28,3003
25755,394280,2013-04-28,2999
26159,300320,2021-01-10,2993
23269,409600,2023-09-30,3011
28104,349040,2014-12-24,2998
25102,312360,2012-03-24,3000
27727,374900,2012-01-02,3002
23863,215710,2021-07-30,3007
24925,368640,2017-04-13,3002
27720,405500,2024-06-18,2992
26641,305010,2018-01-29,3018
24594,287740,2014-03-25,3002
23548,238320,2017-08-14,3000
22380,208520,2016-12-18,3000
21672,222880,2016-02-23,2988
20512,267060,2021-10-25,3002
25811,355490,2015-01-28,2998
25914,297620,2023-05-07,3005
23629,33600,2015-05-28,3001
26423,367710,2023-05-17,3007
22054,92900,2019-11-12,2995
23831,366860,2014-12-26,3008
25785,294580,2023-03-05,3001
18454,212070,2014-10-13,2999
26978,273620,2017-08-30,3002
25784,29120,2012-10-17,2990
26645,374960,2018-05-25,2999
25288,274980,2023-08-28,3003
23888,344840,2018-02-10,2995
25200,386360,2012-12-08,2995
24483,358250,2023-05-15,3001
25694,300900,2019-01-07,3011
27731,35720,2012-12-23,3008
23412,299950,2018-07-18,3010
25024,92200,2013-06-16,3001
24930,398260,2019-01-18,2991
28386,366570,2013-01-17,3006
28269,352750,2016-10-30,3006
24400,395470,2012-07-17,2993
24811,365260,2012-12-09,3009
26894,275060,2017-01-04,2997
23773,230760,2019-08-10,2986
24654,366640,2018-04-02,3010
22140,347050,2016-09-03,2998
26073,384660,2013-12-16,3007
25596,292930,2019-01-18,3015
23252,327370,2015-04-13,2988
21699,344240,2013-02-18,3009
27034,24870,2023-08-08,2997
26730,287260,2013-09-19,3000
26587,46370,2015-06-20,3024
24782,295550,2020-07-25,2998
23539,392330,2016-12-12,2996
25346,316700,2017-03-02,3002
26025,369360,2022-05-13,2994
23753,209000,2015-01-06,2996
20165,277450,2019-10-11,2984
25041,380860,2014-06-04,3000
22025,288840,2014-07-20,3001
26140,204220,2015-02-07,3012
27302,371660,2018-11-29,3016
21010,10240,2015-01-25,3003
23776,341460,2013-11-19,2984
31027,372210,2018-12-31,3003
22827,244090,2021-12-12,3015
29671,247020,2012-12-18,2994
24773,355090,2012-08-25,2998
22585,2630,2015-09-11,3013
26974,257790,2018-09-14,3002
26824,3810,2019-01-09,2994
28095,22500,2020-07-18,2995
23506,346210,2021-08-16,3004
23799,24010,2020-06-21,2987
25983,256010,2022-09-07,3015
26577,355410,2017-06-16,3005
23751,20700,2019-05-18,3007
27426,334620,2015-03-14,2987
27115,208650,2017-05-11,3013
26794,116100,2013-12-18,2993
24290,6510,2021-09-04,3000
26410,206060,2013-07-13,3010
24592,269150,2017-05-02,3004
26077,357600,2020-12-12,3010
27451,214790,2018-10-31,2996
25552,254880,2015-09-23,3015
21731,200990,2019-02-21,2996
24473,319510,2016-03-06,3001
23223,388090,2015-10-22,3007
25600,247240,2016-11-23,3008
24725,353540,2012-12-15,2999
25070,248860,2015-11-10,3004
25171,283820,2019-01-15,2992
26801,374080,2018-12-26,3004
22262,368590,2012-05-17,3005
25437,390460,2013-10-29,3013
23290,266390,2020-03-18,2986
23993,99300,2012-05-11,2985
24091,278620,2012-01-21,3014
27881,373620,2024-01-22,3000
28138,204240,2023-07-11,3003
23237,205530,2023-08-28,2993
23794,386180,2019-11-27,2981
22835,268520,2018-12-17,2999
